Timestamp,Fp1,Fp2,F3,F4,T5,T6,O1,O2,F7,F8,C3,C4,T3,T4,P3,P4
1.6328125,-371230.110077,-62059.350259,-1247150.092977,-46640.93812,-1216052.02151,-1494230.388907,-1713329.877058,-2174333.533565,-3572203.406358,-2625320.747533,-2631767.169448,-2482190.010809,-2483149.705309,-88734.994976,-2545328.682104,-2523422.005584
1.63671875,-371258.005054,-61847.455722,-1247069.626697,-46556.716747,-1216074.015626,-1494222.342279,-1713523.532572,-2174365.720077,-3572188.385986,-2625363.662882,-2631768.778773,-2482173.381111,-2483813.82034,-88806.341744,-2545305.615104,-2523428.442887
1.640625,-371036.454563,-61572.797486,-1246858.268602,-46400.075722,-1216058.995254,-1494176.208279,-1713452.185804,-2174356.064124,-3572146.007078,-2625370.100185,-2631740.347354,-2482125.101343,-2484244.583159,-88502.179206,-2545277.183685,-2523393.574166
1.64453125,-370728.000489,-61541.683858,-1246597.021412,-46385.591791,-1216044.511324,-1494145.631092,-1713317.002453,-2174350.163263,-3572120.257869,-2625366.345092,-2631715.671029,-2482095.59704,-2484591.661047,-88293.503319,-2545258.944661,-2523361.924095
1.6484375,-370508.595766,-61410.792042,-1246455.40076,-46360.915465,-1216050.948626,-1494144.021767,-1713460.768874,-2174358.746333,-3572114.89345,-2625378.683255,-2631715.134587,-2482090.232621,-2484913.526167,-88332.663576,-2545249.82515,-2523350.658816
1.65234375,-370207.651878,-60837.872128,-1246348.112386,-46102.350486,-1216055.776603,-1494131.147162,-1713702.167714,-2174360.8921,-3572098.800194,-2625401.213813,-2631721.035447,-2482071.457156,-2485154.388565,-88182.996295,-2545242.314964,-2523332.956235
1.65625,-369661.554058,-60104.019654,-1246114.760174,-45717.721667,-1216055.240161,-1494105.397952,-1713670.517644,-2174359.819217,-3572080.024729,-2625433.936767,-2631730.691401,-2482050.535923,-2485331.414381,-87618.659451,-2545257.871778,-2523320.08163
1.66015625,-368982.418654,-59633.023695,-1245797.723031,-45472.567734,-1216051.485068,-1494084.476719,-1713482.226548,-2174357.673449,-3572068.223008,-2625448.957139,-2631731.227843,-2482035.515551,-2485489.664732,-87080.071816,-2545272.89215,-2523309.352792
1.6640625,-368383.213089,-59141.106503,-1245580.464075,-45260.136755,-1216071.869859,-1494097.351324,-1713550.354666,-2174378.05824,-3572081.634054,-2625482.752977,-2631758.049936,-2482048.926598,-2485695.658409,-86813.460209,-2545301.323569,-2523320.08163
1.66796875,-367723.926034,-58214.134957,-1245416.312863,-44827.76461,-1216080.452929,-1494089.841138,-1713772.441598,-2174381.813333,-3572077.878961,-2625518.694582,-2631784.872029,-2482042.489295,-2485891.996132,-86444.388204,-2545319.562592,-2523315.790095
1.671875,-366816.802837,-57013.578059,-1245142.191069,-44212.465788,-1216091.181766,-1494077.502975,-1713761.176319,-2174389.859961,-3572074.123868,-2625572.338769,-2631820.813634,-2482035.515551,-2486038.444762,-85622.559264,-2545360.868616,-2523319.545188
1.67578125,-365712.269033,-56025.988582,-1244744.687646,-43701.236689,-1216098.15551,-1494062.482603,-1713534.26141,-2174395.22438,-3572073.050985,-2625614.717676,-2631842.271309,-2482031.760458,-2486183.284066,-84722.409811,-2545409.148384,-2523321.154513
1.6796875,-364648.504811,-55071.658501,-1244426.577619,-43244.72466,-1216118.003859,-1494065.164812,-1713517.631712,-2174407.026101,-3572084.316264,-2625659.778793,-2631878.749356,-2482041.952853,-2486389.814185,-84076.533804,-2545457.428152,-2523331.346909
1.68359375,-363544.507449,-53708.023275,-1244183.569453,-42595.09356,-1216127.659813,-1494058.191068,-1713711.287226,-2174409.171868,-3572088.607799,-2625710.204328,-2631918.446054,-2482041.416412,-2486572.20442,-83407.054354,-2545493.369757,-2523332.419793
1.6875,-362196.965479,-51967.269417,-1243855.803472,-41710.500921,-1216165.747185,-1494065.701254,-1713724.16183,-2174439.749055,-3572111.138357,-2625807.836748,-2631994.084358,-2482062.337644,-2486727.772561,-82280.526433,-2545579.736898,-2523364.069863
1.69140625,-360591.931414,-50371.891304,-1243382.125304,-40887.599097,-1216182.376883,-1494051.217324,-1713471.497711,-2174450.477892,-3572115.966334,-2625877.037749,-2632042.900567,-2482061.264761,-2486891.38733,-80974.826929,-2545659.130294,-2523375.335142
1.6953125,-358980.996487,-48854.833705,-1242952.435369,-40143.017786,-1216192.032837,-1494040.488486,-1713374.401733,-2174449.405008,-3572124.549404,-2625931.218377,-2632086.352359,-2482065.019854,-2487076.459775,-79885.313497,-2545725.112644,-2523379.090235
