Timestamp,Fp1,Fp2,F3,F4,T5,T6,O1,O2,F7,F8,C3,C4,T3,T4,P3,P4
6.6953125,-343477.826533,14630.915479,-1532419.685414,-17601.730538,-1431202.224636,-1786216.233518,-2146387.594508,-2539420.311382,-3520439.984851,-2480455.694253,-2486349.581045,-2443479.829249,-2436559.192724,-47656.422574,-2541518.871965,-2522932.23416
6.69921875,-343499.284208,14873.387202,-1532495.323717,-17455.281908,-1431180.766962,-1786189.947866,-2146460.01416,-2539396.171498,-3520405.652571,-2480445.501857,-2486335.097114,-2443450.324947,-2436579.041073,-47424.143246,-2541505.460919,-2522906.48495
6.703125,-343470.852789,14727.475015,-1532494.250833,-17494.442164,-1431187.740706,-1786196.92161,-2146358.626647,-2539407.436777,-3520413.699199,-2480446.574741,-2486337.779324,-2443459.444458,-2436451.904351,-47339.385431,-2541523.1635,-2522916.140904
6.70703125,-343499.82065,14424.38536,-1532503.906787,-17662.348469,-1431201.688194,-1786214.08775,-2146367.746159,-2539419.77494,-3520435.156874,-2480444.965416,-2486339.388649,-2443477.14704,-2436425.082257,-47539.478247,-2541531.74657,-2522929.015509
6.7109375,-343547.027534,14450.671011,-1532567.743369,-17693.462097,-1431210.807706,-1786223.743704,-2146537.79823,-2539421.920707,-3520438.375525,-2480446.574741,-2486340.461533,-2443477.683482,-2436530.761305,-47675.198039,-2541526.918593,-2522928.479067
6.71484375,-343563.12079,14723.18348,-1532629.970626,-17567.9347,-1431227.973846,-1786238.764076,-2146627.920464,-2539438.013963,-3520447.495037,-2480477.151928,-2486368.35651,-2443488.412319,-2436583.86905,-47465.449269,-2541554.81357,-2522943.499439
6.71875,-343537.908022,14457.644756,-1532616.559579,-17499.270141,-1431227.437404,-1786236.081867,-2146539.407556,-2539431.040219,-3520437.302642,-2480468.032416,-2486359.77344,-2443482.511459,-2436479.262886,-47319.00064,-2541562.323756,-2522937.062137
6.72265625,-343544.345325,13945.342773,-1532364.968343,-17628.016189,-1430921.129098,-1785934.601538,-2146273.868832,-2539116.685285,-3520125.629917,-2480134.902017,-2486029.32525,-2443168.692967,-2436160.616417,-47425.752571,-2541242.604404,-2522620.024993
6.7265625,-341303.627646,13109.566344,-1522374.275014,-16268.136056,-1417330.374399,-1772436.651282,-2136587.338041,-2525670.769891,-3506791.294431,-2466561.8499,-2472521.719041,-2429644.993501,-2424052.050597,-45189.86287,-2527792.933916,-2509195.567274
6.73046875,-342406.015683,14052.631146,-1525603.655053,-16738.595574,-1423740.318267,-1778908.285965,-2139930.443755,-2532006.684781,-3513195.337438,-2472932.097069,-2479016.957166,-2436141.30451,-2426590.493511,-45799.797273,-2534270.469459,-2515651.645142
6.734375,-343739.073722,14859.976156,-1530608.657671,-17464.937862,-1431327.752033,-1786447.976404,-2144993.382096,-2539495.413243,-3520610.036923,-2480503.974021,-2486537.87214,-2443669.193228,-2432940.35589,-47193.473243,-2541753.297061,-2523139.837162
6.73828125,-343680.601559,14570.297548,-1530579.68981,-17590.465258,-1431310.585893,-1786401.842404,-2145006.2567,-2539490.048825,-3520571.94955,-2480491.635858,-2486481.009302,-2443622.522786,-2433668.307503,-47320.073524,-2541702.335084,-2523099.067581
6.7421875,-343690.793954,14471.592244,-1530732.575742,-17673.077306,-1431304.148591,-1786378.238961,-2145254.092843,-2539486.293731,-3520549.418992,-2480485.198556,-2486448.82279,-2443595.700693,-2434382.311628,-47516.411247,-2541659.419734,-2523064.198859
6.74609375,-343690.793954,14734.448759,-1530970.219489,-17564.716049,-1431291.810428,-1786349.807543,-2145521.240893,-2539471.273359,-3520513.477387,-2480484.662114,-2486430.583767,-2443562.441297,-2434958.986635,-47404.831339,-2541633.134083,-2523029.330138
6.75,-343647.342163,14838.518481,-1531177.822492,-17459.573443,-1431291.810428,-1786336.396496,-2145575.957963,-2539471.273359,-3520496.847689,-2480491.635858,-2486425.75579,-2443550.639576,-2435251.347453,-47169.869801,-2541637.96206,-2523018.601301
6.75390625,-343613.009884,14564.396687,-1531337.145726,-17564.716049,-1431279.472265,-1786321.376124,-2145578.10373,-2539460.544522,-3520483.973084,-2480470.714625,-2486396.787929,-2443536.155645,-2435425.154617,-47223.513987,-2541619.186594,-2522999.289393
